area_code	bank_no	branch_bank_name	branch_bank_no	clear_no
3040	102	中国工商银行股份有限公司常州清凉支行	102304004813	102100099996
3040	102	中国工商银行股份有限公司常州清潭新村支行	102304004848	102100099996
3040	102	中国工商银行股份有限公司常州西环路支行	102304004864	102100099996
3040	102	中国工商银行股份有限公司常州紫荆东苑支行	102304004872	102100099996
3040	102	中国工商银行股份有限公司常州工人新村支行	102304004889	102100099996
3040	102	中国工商银行股份有限公司常州玉隆支行	102304004897	102100099996
3040	102	中国工商银行股份有限公司常州新闸支行	102304004910	102100099996
3040	102	中国工商银行股份有限公司常州天安支行	102304004928	102100099996
3040	102	中国工商银行股份有限公司常州香梅支行	102304004985	102100099996
3040	102	中国工商银行股份有限公司常州戚机厂支行	102304005020	102100099996
3040	102	中国工商银行股份有限公司常州河苑路支行	102304005079	102100099996
3040	102	中国工商银行股份有限公司常州潞城支行	102304005095	102100099996
4553	102	中国工商银行股份有限公司东营大王支行	102455302025	102100099996
4553	102	中国工商银行股份有限公司东营广饶支行开发区分理处	102455302033	102100099996
4553	102	中国工商银行股份有限公司广饶稻庄支行	102455306472	102100099996
4560	102	中国工商银行股份有限公司烟台分行	102456000108	102100099996
4560	102	中国工商银行股份有限公司烟台分行运行业务处理中心	102456000165	102100099996
4560	102	中国工商银行股份有限公司烟台南大街支行	102456000204	102100099996
4560	102	中国工商银行股份有限公司烟台毓璜顶西路支行	102456000270	102100099996
4560	102	中国工商银行股份有限公司烟台西大街支行	102456000307	102100099996
4560	102	中国工商银行股份有限公司烟台上夼西路支行	102456000358	102100099996
4560	102	中国工商银行股份有限公司烟台芝罘支行	102456000403	102100099996
4560	102	中国工商银行股份有限公司烟台西郊支行	102456000438	102100099996
5010	102	中国工商银行股份有限公司焦作太行西路支行	102501072202	102100099996
5010	102	中国工商银行股份有限公司焦作山阳支行	102501072309	102100099996
5010	102	中国工商银行股份有限公司焦作中站支行	102501082208	102100099996
5011	102	中国工商银行股份有限公司修武支行	102501102289	102100099996
5012	102	中国工商银行焦作分行博爱县支行	102501202389	102100099996
5012	102	中国工商银行股份有限公司博爱中山路支行	102501212381	102100099996
5013	102	中国工商银行焦作分行武陟县支行	102501302480	102100099996
5030	102	中国工商银行股份有限公司许昌东城支行	102503062102	102100099996
5030	102	中国工商银行股份有限公司许昌解放路支行	102503092309	102100099996
5031	102	中国工商银行许昌分行长葛市支行	102503102605	102100099996
5031	102	中国工商银行股份有限公司长葛支行铁路东分理处	102503152609	102100099996
5031	102	中国工商银行股份有限公司长葛颖川大道支行	102503172600	102100099996
5033	102	中国工商银行许昌分行鄢陵县支行	102503302700	102100099996
5034	102	中国工商银行许昌分行禹州市支行	102503402501	102100099996
5034	102	中国工商银行股份有限公司禹州支行城关分理处	102503412503	102100099996
5034	102	中国工商银行股份有限公司禹州禹王大道支行	102503425010	102100099996
5034	102	中国工商银行股份有限公司禹州支行滨河大道分理处	102503472508	102100099996
5040	102	中国工商银行漯河分行人民路支行	102504002015	102100099996
5040	102	中国工商银行股份有限公司漯河人民东路支行	102504002023	102100099996
5040	102	中国工商银行漯河分行铁东支行	102504002082	102100099996
5040	102	中国工商银行漯河分行黄河路支行	102504002099	102100099996
3324	102	中国工商银行股份有限公司浙江省宁波余姚泗门支行	102332431181	102100099996
3324	102	中国工商银行股份有限公司余姚城东支行	102332431190	102100099996
3324	102	中国工商银行股份有限公司余姚丈亭支行	102332431204	102100099996
3324	102	中国工商银行股份有限公司余姚临山支行	102332431212	102100099996
3324	102	中国工商银行股份有限公司余姚兰江支行	102332431237	102100099996
3325	102	中国工商银行股份有限公司慈溪分行	102332530000	102100099996
3325	102	中国工商银行慈溪观城支行	102332530018	102100099996
3325	102	中国工商银行慈溪周巷支行	102332530026	102100099996
3325	102	中国工商银行慈溪掌起支行	102332530034	102100099996
3325	102	中国工商银行慈溪电力支行	102332530042	102100099996
3325	102	中国工商银行股份有限公司慈溪万金支行	102332530067	102100099996
3325	102	中国工商银行股份有限公司慈溪附海支行	102332530075	102100099996
3325	102	中国工商银行股份有限公司慈溪崇寿支行	102332530083	102100099996
3325	102	中国工商银行慈溪金山支行	102332530091	102100099996
3610	102	中国工商银行股份有限公司合肥柏堰科技园支行	102361002537	102100099996
3610	102	中国工商银行肥东撮镇分理处	102361002545	102100099996
3610	102	中国工商银行股份有限公司肥东龙岗支行	102361002553	102100099996
3610	102	中国工商银行股份有限公司肥东北街支行	102361002561	102100099996
3610	102	中国工商银行股份有限公司肥西新华街支行	102361002570	102100099996
3371	102	中国工商银行股份有限公司绍兴万国支行	102337102119	102100099996
3371	102	中国工商银行股份有限公司绍兴轻纺支行	102337102151	102100099996
3371	102	中国工商银行股份有限公司绍兴万商路支行	102337102160	102100099996
3371	102	中国工商银行股份有限公司绍兴袍江支行孙端分理处	102337102178	102100099996
3371	102	中国工商银行股份有限公司绍兴北联支行	102337102186	102100099996
3371	102	中国工商银行股份有限公司绍兴镜海支行	102337103210	102100099996
3371	102	中国工商银行股份有限公司绍兴福全支行	102337104204	102100099996
3371	102	中国工商银行股份有限公司绍兴杨汛桥支行	102337104212	102100099996
3371	102	中国工商银行股份有限公司浙江省绍兴国贸支行	102337104229	102100099996
3371	102	中国工商银行股份有限公司绍兴柯北支行	102337104237	102100099996
3371	102	中国工商银行股份有限公司绍兴笛扬支行	102337104253	102100099996
3372	102	中国工商银行上虞市支行	102337202203	102100099996
3372	102	中国工商银行上虞松厦支行	102337202220	102100099996
3372	102	中国工商银行股份有限公司上虞城北支行	102337202246	102100099996
3372	102	中国工商银行股份有限公司上虞新建路支行	102337202262	102100099996
3372	102	中国工商银行股份有限公司上虞槐花桥支行	102337202287	102100099996
3372	102	中国工商银行上虞经济开发区支行	102337202326	102100099996
3790	102	中国工商银行股份有限公司池州殷汇支行	102379000066	102100099996
3790	102	中国工商银行股份有限公司池州站前支行	102379000120	102100099996
3790	102	中国工商银行股份有限公司池州开发区支行	102379000138	102100099996
3790	102	中国工商银行股份有限公司池州浦西支行	102379000146	102100099996
3790	102	中国工商银行股份有限公司九华山景区支行	102379000154	102100099996
3790	102	中国工商银行股份有限公司池州梅龙支行	102379000162	102100099996
3910	102	中国工商银行股份有限公司福州黄山支行	102391052095	102100099996
1410	102	中国工商银行承德普宁支行	102141013208	102100099996
1410	102	中国工商银行承德电力支行	102141013216	102100099996
1410	102	中国工商银行承德裕华支行	102141013249	102100099996
1410	102	中国工商银行承德头道牌楼支行	102141013257	102100099996
1410	102	中国工商银行承德虹桥支行	102141013273	102100099996
1410	102	中国工商银行承德双塔山支行	102141013312	102100099996
1410	102	中国工商银行承德站前支行	102141013337	102100099996
1410	102	中国工商银行承德富华支行	102141013407	102100099996
1411	102	中国工商银行承德县支行	102141113113	102100099996
1421	102	中国工商银行承德宽城支行	102142113161	102100099996
1422	102	中国工商银行兴隆支行	102142213096	102100099996
1424	102	中国工商银行滦平支行	102142413126	102100099996
1425	102	中国工商银行丰宁支行	102142513132	102100099996
1425	102	中国工商银行丰宁支行大阁分理处	102142513500	102100099996
1426	102	中国工商银行隆化支行	102142613109	102100099996
1427	102	中国工商银行围场支行	102142713143	102100099996
1430	102	中国工商银行沧州分行业务处理中心	102143014015	102100099996
1430	102	中国工商银行沧州南门里支行	102143014031	102100099996
1430	102	中国工商银行沧州车站支行	102143014040	102100099996
1430	102	中国工商银行沧州河西支行	102143014058	102100099996
1430	102	中国工商银行沧州南环支行	102143014066	102100099996
1430	102	中国工商银行沧州北环支行	102143014074	102100099996
1430	102	中国工商银行沧州新华支行	102143014200	102100099996
2010	102	中国工商银行股份有限公司锡林浩特那达慕西街支行	102201000158	102100099996
1488	102	中国工商银行安平支行	102148817173	102100099996
1489	102	中国工商银行故城支行	102148917273	102100099996
1491	102	中国工商银行景县龙华支行	102149117364	102100099996
